time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.fix_quality,.Altitude,.HDOP,.UTM_easting,.UTM_northing,.UTC,.Zone,.Letter
2023/02/20/14:00:04.085186,193,68404,0,GPS1_Frame,42.338004166666664,-71.08581166666667,5,17.399999618530273,0.6899999976158142,328171.6230294151,4689412.517546271,19:0:4,19,T
2023/02/20/14:00:05.115291,194,68405,0,GPS1_Frame,42.338004,-71.0858115,5,17.399999618530273,0.6700000166893005,328171.63630595943,4689412.49870241,19:0:5,19,T
2023/02/20/14:00:06.087721,195,68406,0,GPS1_Frame,42.338004,-71.08581133333334,5,17.399999618530273,0.6499999761581421,328171.650036469,4689412.49836561,19:0:6,19,T
2023/02/20/14:00:07.115299,196,68407,0,GPS1_Frame,42.338004,-71.08581133333334,5,17.399999618530273,0.6600000262260437,328171.650036469,4689412.49836561,19:0:7,19,T
2023/02/20/14:00:08.089824,197,68408,0,GPS1_Frame,42.33800383333333,-71.08581116666667,5,17.399999618530273,0.6700000166893005,328171.6633130134,4689412.479521749,19:0:8,19,T
2023/02/20/14:00:09.123349,198,68409,0,GPS1_Frame,42.33800383333333,-71.08581116666667,5,17.399999618530273,0.6700000166893005,328171.6633130134,4689412.479521749,19:0:9,19,T
2023/02/20/14:00:10.077755,199,68410,0,GPS1_Frame,42.33800383333333,-71.085811,5,17.399999618530273,0.6700000166893005,328171.67704352294,4689412.47918495,19:0:10,19,T
2023/02/20/14:00:11.119124,200,68411,0,GPS1_Frame,42.338003666666665,-71.08581116666667,5,17.399999618530273,0.6499999761581421,328171.66285904835,4689412.461014687,19:0:11,19,T
2023/02/20/14:00:12.089186,201,68412,0,GPS1_Frame,42.3380035,-71.085811,5,17.399999618530273,0.7200000286102295,328171.67613559286,4689412.442170825,19:0:12,19,T
2023/02/20/14:00:13.107122,202,68413,0,GPS1_Frame,42.3380035,-71.085811,5,17.399999618530273,0.7400000095367432,328171.67613559286,4689412.442170825,19:0:13,19,T
2023/02/20/14:00:14.084509,203,68414,0,GPS1_Frame,42.3380035,-71.085811,5,17.399999618530273,0.699999988079071,328171.67613559286,4689412.442170825,19:0:14,19,T
2023/02/20/14:00:15.119841,204,68415,0,GPS1_Frame,42.33800333333333,-71.08581083333333,5,17.399999618530273,0.699999988079071,328171.6894121396,4689412.4233269645,19:0:15,19,T
2023/02/20/14:00:16.087174,205,68416,0,GPS1_Frame,42.33800316666667,-71.08581066666666,5,17.399999618530273,0.7400000095367432,328171.70268868434,4689412.404483103,19:0:16,19,T
2023/02/20/14:00:17.116243,206,68417,0,GPS1_Frame,42.338002833333334,-71.08581033333333,5,17.399999618530273,0.7200000286102295,328171.72924177605,4689412.366795379,19:0:17,19,T
2023/02/20/14:00:18.090276,207,68418,0,GPS1_Frame,42.3380025,-71.08581016666666,5,17.399999618530273,0.699999988079071,328171.7420643562,4689412.329444456,19:0:18,19,T
2023/02/20/14:00:19.101245,208,68419,0,GPS1_Frame,42.3380025,-71.08581,5,17.399999618530273,0.7599999904632568,328171.755794866,4689412.329107657,19:0:19,19,T
2023/02/20/14:00:20.085810,209,68420,0,GPS1_Frame,42.338002333333336,-71.08581,5,17.399999618530273,0.75,328171.7553409012,4689412.310600596,19:0:20,19,T
2023/02/20/14:00:21.114393,210,68421,0,GPS1_Frame,42.33800216666667,-71.08580983333333,5,17.399999618530273,0.7300000190734863,328171.7686174463,4689412.291756734,19:0:21,19,T
2023/02/20/14:00:22.084810,211,68422,0,GPS1_Frame,42.338002,-71.08580966666666,5,17.399999618530273,0.7300000190734863,328171.7818939915,4689412.272912873,19:0:22,19,T
2023/02/20/14:00:23.117459,212,68423,0,GPS1_Frame,42.338002,-71.08580966666666,5,17.399999618530273,0.7200000286102295,328171.7818939915,4689412.272912873,19:0:23,19,T
2023/02/20/14:00:24.088664,213,68424,0,GPS1_Frame,42.338002,-71.08580966666666,5,17.399999618530273,0.75,328171.7818939915,4689412.272912873,19:0:24,19,T
2023/02/20/14:00:25.110428,214,68425,0,GPS1_Frame,42.338002,-71.0858095,5,17.399999618530273,0.7400000095367432,328171.7956245014,4689412.272576074,19:0:25,19,T
2023/02/20/14:00:26.090606,215,68426,0,GPS1_Frame,42.33800183333334,-71.08580933333333,5,17.399999618530273,0.7200000286102295,328171.80890104675,4689412.253732211,19:0:26,19,T
2023/02/20/14:00:27.118420,216,68427,0,GPS1_Frame,42.33800183333334,-71.08580933333333,5,17.399999618530273,0.8199999928474426,328171.80890104675,4689412.253732211,19:0:27,19,T
2023/02/20/14:00:28.079998,217,68428,0,GPS1_Frame,42.33800166666666,-71.085809,5,17.399999618530273,0.8500000238418579,328171.83590810205,4689412.23455155,19:0:28,19,T
2023/02/20/14:00:29.114295,218,68429,0,GPS1_Frame,42.33800166666666,-71.08580933333333,5,17.399999618530273,0.7699999809265137,328171.80844708206,4689412.235225148,19:0:29,19,T
2023/02/20/14:00:30.085025,219,68430,0,GPS1_Frame,42.33800166666666,-71.08580933333333,5,17.399999618530273,0.699999988079071,328171.80844708206,4689412.235225148,19:0:30,19,T
2023/02/20/14:00:31.115455,220,68431,0,GPS1_Frame,42.33800133333333,-71.08580916666666,5,17.399999618530273,0.75,328171.82126966293,4689412.197874226,19:0:31,19,T
2023/02/20/14:00:32.090520,221,68432,0,GPS1_Frame,42.3380015,-71.08580933333333,5,17.399999618530273,0.7400000095367432,328171.8079931174,4689412.216718087,19:0:32,19,T
2023/02/20/14:00:33.117257,222,68433,0,GPS1_Frame,42.3380015,-71.08580933333333,5,17.399999618530273,0.6800000071525574,328171.8079931174,4689412.216718087,19:0:33,19,T
2023/02/20/14:00:34.086474,223,68434,0,GPS1_Frame,42.33799116666667,-71.08584266666666,4,16.200000762939453,0.7200000286102295,328169.03374479513,4689411.136640653,19:0:34,19,T
2023/02/20/14:00:35.119921,224,68435,0,GPS1_Frame,42.337991333333335,-71.08584266666666,4,16.200000762939453,0.6499999761581421,328169.0341987669,4689411.155147714,19:0:35,19,T
2023/02/20/14:00:36.095555,225,68436,0,GPS1_Frame,42.337991333333335,-71.08584266666666,4,16.200000762939453,0.6899999976158142,328169.0341987669,4689411.155147714,19:0:36,19,T
2023/02/20/14:00:37.111812,226,68437,0,GPS1_Frame,42.33799116666667,-71.08584266666666,4,16.200000762939453,0.6600000262260437,328169.03374479513,4689411.136640653,19:0:37,19,T
2023/02/20/14:00:38.095009,227,68438,0,GPS1_Frame,42.33799116666667,-71.08584266666666,4,16.200000762939453,0.7400000095367432,328169.03374479513,4689411.136640653,19:0:38,19,T
2023/02/20/14:00:39.108969,228,68439,0,GPS1_Frame,42.33799116666667,-71.0858425,5,16.200000762939453,0.7799999713897705,328169.0474753075,4689411.136303848,19:0:39,19,T
2023/02/20/14:00:40.086183,229,68440,0,GPS1_Frame,42.33799116666667,-71.0858425,5,16.200000762939453,0.7699999809265137,328169.0474753075,4689411.136303848,19:0:40,19,T
2023/02/20/14:00:41.113416,230,68441,0,GPS1_Frame,42.33799116666667,-71.08584266666666,5,16.200000762939453,0.7699999809265137,328169.03374479513,4689411.136640653,19:0:41,19,T
2023/02/20/14:00:42.088709,231,68442,0,GPS1_Frame,42.33799116666667,-71.0858425,5,16.200000762939453,0.7400000095367432,328169.0474753075,4689411.136303848,19:0:42,19,T
2023/02/20/14:00:43.116958,232,68443,0,GPS1_Frame,42.33799116666667,-71.0858425,5,16.200000762939453,0.7200000286102295,328169.0474753075,4689411.136303848,19:0:43,19,T
2023/02/20/14:00:44.088920,233,68444,0,GPS1_Frame,42.33799116666667,-71.08584266666666,5,16.200000762939453,0.7099999785423279,328169.03374479513,4689411.136640653,19:0:44,19,T
2023/02/20/14:00:45.118406,234,68445,0,GPS1_Frame,42.33799116666667,-71.08584266666666,5,16.200000762939453,0.6600000262260437,328169.03374479513,4689411.136640653,19:0:45,19,T
2023/02/20/14:00:46.082270,235,68446,0,GPS1_Frame,42.337991,-71.08584283333333,5,16.200000762939453,0.7200000286102295,328169.01956031105,4689411.118470395,19:0:46,19,T
2023/02/20/14:00:47.117202,236,68447,0,GPS1_Frame,42.33799116666667,-71.08584283333333,5,16.200000762939453,0.6800000071525574,328169.02001428284,4689411.136977457,19:0:47,19,T
2023/02/20/14:00:48.093355,237,68448,0,GPS1_Frame,42.33799116666667,-71.08584266666666,5,16.200000762939453,0.6600000262260437,328169.03374479513,4689411.136640653,19:0:48,19,T
2023/02/20/14:00:49.115866,238,68449,0,GPS1_Frame,42.33799116666667,-71.08584266666666,5,16.200000762939453,0.6700000166893005,328169.03374479513,4689411.136640653,19:0:49,19,T
2023/02/20/14:00:50.089807,239,68450,0,GPS1_Frame,42.33799116666667,-71.08584266666666,5,16.200000762939453,0.7400000095367432,328169.03374479513,4689411.136640653,19:0:50,19,T
2023/02/20/14:00:51.115893,240,68451,0,GPS1_Frame,42.33799116666667,-71.08584266666666,5,16.200000762939453,0.6700000166893005,328169.03374479513,4689411.136640653,19:0:51,19,T
2023/02/20/14:00:52.089362,241,68452,0,GPS1_Frame,42.33799116666667,-71.08584266666666,5,16.200000762939453,0.6700000166893005,328169.03374479513,4689411.136640653,19:0:52,19,T
2023/02/20/14:00:53.120504,242,68453,0,GPS1_Frame,42.337991,-71.08584266666666,5,16.200000762939453,0.7099999785423279,328169.0332908234,4689411.118133591,19:0:53,19,T
2023/02/20/14:00:54.090105,243,68454,0,GPS1_Frame,42.33799116666667,-71.08584266666666,5,16.200000762939453,0.6600000262260437,328169.03374479513,4689411.136640653,19:0:54,19,T
2023/02/20/14:00:55.101843,244,68455,0,GPS1_Frame,42.33799116666667,-71.08584283333333,5,16.200000762939453,0.6600000262260437,328169.02001428284,4689411.136977457,19:0:55,19,T
2023/02/20/14:00:56.090554,245,68456,0,GPS1_Frame,42.33799116666667,-71.08584283333333,5,16.200000762939453,0.800000011920929,328169.02001428284,4689411.136977457,19:0:56,19,T
2023/02/20/14:00:57.116161,246,68457,0,GPS1_Frame,42.337991,-71.08584266666666,5,16.200000762939453,0.6700000166893005,328169.0332908234,4689411.118133591,19:0:57,19,T
2023/02/20/14:00:58.086544,247,68458,0,GPS1_Frame,42.33799116666667,-71.08584266666666,5,16.200000762939453,0.6700000166893005,328169.03374479513,4689411.136640653,19:0:58,19,T
2023/02/20/14:00:59.116110,248,68459,0,GPS1_Frame,42.337991,-71.08584283333333,5,16.200000762939453,0.6700000166893005,328169.01956031105,4689411.118470395,19:0:59,19,T
2023/02/20/14:01:00.086258,249,68460,0,GPS1_Frame,42.337991,-71.08584266666666,5,16.200000762939453,0.6700000166893005,328169.0332908234,4689411.118133591,19:1:0,19,T
2023/02/20/14:01:01.119755,250,68461,0,GPS1_Frame,42.337991,-71.08584266666666,5,16.200000762939453,0.7099999785423279,328169.0332908234,4689411.118133591,19:1:1,19,T
2023/02/20/14:01:02.086830,251,68462,0,GPS1_Frame,42.33799116666667,-71.08584266666666,5,16.200000762939453,0.7200000286102295,328169.03374479513,4689411.136640653,19:1:2,19,T
2023/02/20/14:01:03.112254,252,68463,0,GPS1_Frame,42.33799116666667,-71.08584283333333,5,16.200000762939453,0.6700000166893005,328169.02001428284,4689411.136977457,19:1:3,19,T
2023/02/20/14:01:04.080524,253,68464,0,GPS1_Frame,42.337991,-71.08584266666666,5,16.200000762939453,0.7200000286102295,328169.0332908234,4689411.118133591,19:1:4,19,T
2023/02/20/14:01:05.110193,254,68465,0,GPS1_Frame,42.33799116666667,-71.08584283333333,5,16.200000762939453,0.6700000166893005,328169.02001428284,4689411.136977457,19:1:5,19,T
2023/02/20/14:01:06.086703,255,68466,0,GPS1_Frame,42.337991,-71.08584233333333,5,16.299999237060547,1.1200000047683716,328169.0607518481,4689411.117459981,19:1:6,19,T
2023/02/20/14:01:07.115706,256,68467,0,GPS1_Frame,42.337990833333336,-71.085842,5,16.299999237060547,0.9800000190734863,328169.0877589012,4689411.098279309,19:1:7,19,T
2023/02/20/14:01:08.087995,257,68468,0,GPS1_Frame,42.337990833333336,-71.08584233333333,5,16.299999237060547,0.9800000190734863,328169.06029787636,4689411.098952919,19:1:8,19,T
2023/02/20/14:01:09.109231,258,68469,0,GPS1_Frame,42.337991,-71.08584233333333,5,16.200000762939453,1.0,328169.0607518481,4689411.117459981,19:1:9,19,T
2023/02/20/14:01:10.083667,259,68470,0,GPS1_Frame,42.337991,-71.08584233333333,5,16.200000762939453,0.800000011920929,328169.0607518481,4689411.117459981,19:1:10,19,T
2023/02/20/14:01:11.114841,260,68471,0,GPS1_Frame,42.337991,-71.0858425,5,16.200000762939453,0.75,328169.04702133575,4689411.117796785,19:1:11,19,T
2023/02/20/14:01:12.086289,261,68472,0,GPS1_Frame,42.337991,-71.08584216666667,5,16.200000762939453,0.7099999785423279,328169.07448236045,4689411.117123176,19:1:12,19,T
2023/02/20/14:01:13.102920,262,68473,0,GPS1_Frame,42.337991333333335,-71.08584233333333,5,16.200000762939453,1.0499999523162842,328169.0616597915,4689411.154474104,19:1:13,19,T
2023/02/20/14:01:14.085366,263,68474,0,GPS1_Frame,42.337991,-71.085842,5,16.200000762939453,0.7400000095367432,328169.0882128728,4689411.116786372,19:1:14,19,T
2023/02/20/14:01:15.114256,264,68475,0,GPS1_Frame,42.337991,-71.08584216666667,5,16.200000762939453,0.6700000166893005,328169.07448236045,4689411.117123176,19:1:15,19,T
2023/02/20/14:01:16.088296,265,68476,0,GPS1_Frame,42.337991,-71.085842,5,16.200000762939453,0.7099999785423279,328169.0882128728,4689411.116786372,19:1:16,19,T
2023/02/20/14:01:17.118506,266,68477,0,GPS1_Frame,42.337990833333336,-71.08584183333333,5,16.200000762939453,0.6800000071525574,328169.10148941353,4689411.097942505,19:1:17,19,T
2023/02/20/14:01:18.089704,267,68478,0,GPS1_Frame,42.337990833333336,-71.08584183333333,5,16.200000762939453,0.6700000166893005,328169.10148941353,4689411.097942505,19:1:18,19,T
2023/02/20/14:01:19.122729,268,68479,0,GPS1_Frame,42.33799066666667,-71.08584166666667,5,16.200000762939453,0.6700000166893005,328169.1147659564,4689411.079098639,19:1:19,19,T
2023/02/20/14:01:20.091289,269,68480,0,GPS1_Frame,42.3379905,-71.08584133333333,5,16.200000762939453,0.699999988079071,328169.14177300973,4689411.059917967,19:1:20,19,T
2023/02/20/14:01:21.119149,270,68481,0,GPS1_Frame,42.33799066666667,-71.08584133333333,5,16.200000762939453,0.6800000071525574,328169.14222698123,4689411.07842503,19:1:21,19,T
2023/02/20/14:01:22.079216,271,68482,0,GPS1_Frame,42.3379905,-71.08584116666667,5,16.200000762939453,0.7300000190734863,328169.1555035222,4689411.059581162,19:1:22,19,T
2023/02/20/14:01:23.111555,272,68483,0,GPS1_Frame,42.33799066666667,-71.08584116666667,5,16.200000762939453,0.699999988079071,328169.1559574937,4689411.078088226,19:1:23,19,T
2023/02/20/14:01:24.089833,273,68484,0,GPS1_Frame,42.33799066666667,-71.085841,5,16.200000762939453,0.699999988079071,328169.1696880082,4689411.07775142,19:1:24,19,T
2023/02/20/14:01:25.117329,274,68485,0,GPS1_Frame,42.33799066666667,-71.08584083333334,5,16.200000762939453,0.6800000071525574,328169.1834185206,4689411.077414617,19:1:25,19,T
2023/02/20/14:01:26.090271,275,68486,0,GPS1_Frame,42.33799066666667,-71.08584066666667,5,16.200000762939453,0.699999988079071,328169.197149033,4689411.0770778125,19:1:26,19,T
2023/02/20/14:01:27.115234,276,68487,0,GPS1_Frame,42.33799066666667,-71.08584066666667,5,16.200000762939453,0.6800000071525574,328169.197149033,4689411.0770778125,19:1:27,19,T
2023/02/20/14:01:28.089207,277,68488,0,GPS1_Frame,42.3379905,-71.08584033333334,5,16.200000762939453,0.6800000071525574,328169.22415608657,4689411.05789714,19:1:28,19,T
2023/02/20/14:01:29.114295,278,68489,0,GPS1_Frame,42.33799033333333,-71.08584016666667,5,16.200000762939453,0.6800000071525574,328169.2374326278,4689411.039053274,19:1:29,19,T
2023/02/20/14:01:30.087305,279,68490,0,GPS1_Frame,42.33799033333333,-71.08583983333334,5,16.200000762939453,0.6700000166893005,328169.26489365275,4689411.038379665,19:1:30,19,T
2023/02/20/14:01:31.097376,280,68491,0,GPS1_Frame,42.33799033333333,-71.08583983333334,5,16.200000762939453,0.6700000166893005,328169.26489365275,4689411.038379665,19:1:31,19,T
2023/02/20/14:01:32.082243,281,68492,0,GPS1_Frame,42.3379905,-71.08583983333334,5,16.200000762939453,0.6800000071525574,328169.2653476239,4689411.056886727,19:1:32,19,T
2023/02/20/14:01:33.112345,282,68493,0,GPS1_Frame,42.33799066666667,-71.08583966666667,5,16.299999237060547,0.6800000071525574,328169.2795321075,4689411.075056986,19:1:33,19,T
2023/02/20/14:01:34.084205,283,68494,0,GPS1_Frame,42.33799066666667,-71.08583966666667,5,16.200000762939453,0.6800000071525574,328169.2795321075,4689411.075056986,19:1:34,19,T
2023/02/20/14:01:35.113111,284,68495,0,GPS1_Frame,42.337990833333336,-71.08583966666667,5,16.200000762939453,0.699999988079071,328169.2799860787,4689411.0935640475,19:1:35,19,T
2023/02/20/14:01:36.086079,285,68496,0,GPS1_Frame,42.337990833333336,-71.08583966666667,5,16.200000762939453,0.6800000071525574,328169.2799860787,4689411.0935640475,19:1:36,19,T
2023/02/20/14:01:37.113842,286,68497,0,GPS1_Frame,42.337991,-71.08583983333334,5,16.200000762939453,0.6800000071525574,328169.2667095375,4689411.112407914,19:1:37,19,T
2023/02/20/14:01:38.094752,287,68498,0,GPS1_Frame,42.33799116666667,-71.08584,5,16.200000762939453,0.6800000071525574,328169.25343299634,4689411.131251781,19:1:38,19,T
2023/02/20/14:01:39.119938,288,68499,0,GPS1_Frame,42.337991333333335,-71.08584016666667,5,16.200000762939453,0.6800000071525574,328169.24015645526,4689411.150095645,19:1:39,19,T
2023/02/20/14:01:40.083339,289,68500,0,GPS1_Frame,42.3379915,-71.08584033333334,5,16.100000381469727,0.6800000071525574,328169.2268799143,4689411.168939512,19:1:40,19,T
2023/02/20/14:01:41.122440,290,68501,0,GPS1_Frame,42.33799166666667,-71.0858405,5,16.100000381469727,0.6800000071525574,328169.2136033734,4689411.187783378,19:1:41,19,T
2023/02/20/14:01:42.094748,291,68502,0,GPS1_Frame,42.337991833333334,-71.08584066666667,5,16.100000381469727,0.6800000071525574,328169.2003268326,4689411.206627246,19:1:42,19,T
2023/02/20/14:01:43.110610,292,68503,0,GPS1_Frame,42.337992,-71.08584083333334,5,16.100000381469727,0.6800000071525574,328169.1870502918,4689411.225471112,19:1:43,19,T
2023/02/20/14:01:44.089643,293,68504,0,GPS1_Frame,42.337992166666666,-71.085841,5,16.100000381469727,0.7900000214576721,328169.17377375107,4689411.244314977,19:1:44,19,T
2023/02/20/14:01:45.118757,294,68505,0,GPS1_Frame,42.33799233333333,-71.085841,5,16.100000381469727,0.7900000214576721,328169.1742277226,4689411.262822039,19:1:45,19,T
2023/02/20/14:01:46.085032,295,68506,0,GPS1_Frame,42.33799233333333,-71.08584083333334,5,16.100000381469727,0.7900000214576721,328169.1879582346,4689411.262485235,19:1:46,19,T
2023/02/20/14:01:47.114872,296,68507,0,GPS1_Frame,42.33799233333333,-71.08584083333334,5,16.100000381469727,0.7900000214576721,328169.1879582346,4689411.262485235,19:1:47,19,T
2023/02/20/14:01:48.088575,297,68508,0,GPS1_Frame,42.337992166666666,-71.08584066666667,5,16.100000381469727,0.7900000214576721,328169.20123477525,4689411.243641369,19:1:48,19,T
2023/02/20/14:01:49.100875,298,68509,0,GPS1_Frame,42.33799233333333,-71.085841,5,16.0,0.7799999713897705,328169.1742277226,4689411.262822039,19:1:49,19,T
2023/02/20/14:01:50.089016,299,68510,0,GPS1_Frame,42.33799233333333,-71.08584083333334,5,16.0,0.8299999833106995,328169.1879582346,4689411.262485235,19:1:50,19,T
2023/02/20/14:01:51.113827,300,68511,0,GPS1_Frame,42.337992166666666,-71.08584066666667,5,16.0,0.8399999737739563,328169.20123477525,4689411.243641369,19:1:51,19,T
2023/02/20/14:01:52.085213,301,68512,0,GPS1_Frame,42.337992166666666,-71.08584066666667,5,16.0,0.7799999713897705,328169.20123477525,4689411.243641369,19:1:52,19,T
2023/02/20/14:01:53.112300,302,68513,0,GPS1_Frame,42.337992166666666,-71.0858405,5,16.0,0.8100000023841858,328169.21496528736,4689411.243304565,19:1:53,19,T
2023/02/20/14:01:54.083251,303,68514,0,GPS1_Frame,42.337992,-71.0858405,5,16.0,0.7099999785423279,328169.21451131604,4689411.224797503,19:1:54,19,T
2023/02/20/14:01:55.107792,304,68515,0,GPS1_Frame,42.337992,-71.08584033333334,5,16.0,0.7099999785423279,328169.22824182815,4689411.224460699,19:1:55,19,T
2023/02/20/14:01:56.083229,305,68516,0,GPS1_Frame,42.337992,-71.08584033333334,5,16.0,0.7400000095367432,328169.22824182815,4689411.224460699,19:1:56,19,T
2023/02/20/14:01:57.107649,306,68517,0,GPS1_Frame,42.337992,-71.08584033333334,5,16.0,0.75,328169.22824182815,4689411.224460699,19:1:57,19,T
2023/02/20/14:01:58.080983,307,68518,0,GPS1_Frame,42.337992,-71.08584033333334,5,16.0,0.6899999976158142,328169.22824182815,4689411.224460699,19:1:58,19,T
2023/02/20/14:01:59.112674,308,68519,0,GPS1_Frame,42.337991833333334,-71.08584016666667,5,16.0,0.7599999904632568,328169.24151836906,4689411.205616833,19:1:59,19,T
2023/02/20/14:02:00.088741,309,68520,0,GPS1_Frame,42.337991833333334,-71.08583983333334,5,16.0,0.75,328169.2689793934,4689411.204943224,19:2:0,19,T
2023/02/20/14:02:01.113852,310,68521,0,GPS1_Frame,42.33799166666667,-71.08583983333334,5,16.0,0.6899999976158142,328169.2685254222,4689411.186436161,19:2:1,19,T
2023/02/20/14:02:02.089611,311,68522,0,GPS1_Frame,42.33799166666667,-71.08583966666667,5,16.0,0.6899999976158142,328169.2822559344,4689411.186099358,19:2:2,19,T
2023/02/20/14:02:03.111612,312,68523,0,GPS1_Frame,42.33799166666667,-71.0858395,5,16.0,0.75,328169.29598644655,4689411.185762553,19:2:3,19,T
2023/02/20/14:02:04.081008,313,68524,0,GPS1_Frame,42.33799166666667,-71.0858395,2,16.0,0.8899999856948853,328169.29598644655,4689411.185762553,19:2:4,19,T
2023/02/20/14:02:05.109715,314,68525,0,GPS1_Frame,42.33799166666667,-71.08583933333334,2,16.0,0.8600000143051147,328169.3097169588,4689411.185425749,19:2:5,19,T
2023/02/20/14:02:06.083636,315,68526,0,GPS1_Frame,42.3379915,-71.08583916666667,5,16.0,1.149999976158142,328169.3229935,4689411.166581883,19:2:6,19,T
2023/02/20/14:02:07.102141,316,68527,0,GPS1_Frame,42.33799166666667,-71.08583916666667,5,16.0,0.8600000143051147,328169.323447471,4689411.185088945,19:2:7,19,T
2023/02/20/14:02:08.082490,317,68528,0,GPS1_Frame,42.33799166666667,-71.08583916666667,5,16.0,0.9200000166893005,328169.323447471,4689411.185088945,19:2:8,19,T
2023/02/20/14:02:09.109073,318,68529,0,GPS1_Frame,42.33799166666667,-71.08583933333334,5,16.0,1.190000057220459,328169.3097169588,4689411.185425749,19:2:9,19,T
2023/02/20/14:02:10.080858,319,68530,0,GPS1_Frame,42.337991833333334,-71.08583916666667,5,16.0,0.8600000143051147,328169.323901442,4689411.203596007,19:2:10,19,T
2023/02/20/14:02:11.106599,320,68531,0,GPS1_Frame,42.33799166666667,-71.08583899999999,5,16.0,0.9200000166893005,328169.33717798744,4689411.184752141,19:2:11,19,T
2023/02/20/14:02:12.081483,321,68532,0,GPS1_Frame,42.33799166666667,-71.08583883333333,5,16.0,1.190000057220459,328169.35090849956,4689411.184415336,19:2:12,19,T
2023/02/20/14:02:13.107475,322,68533,0,GPS1_Frame,42.33799166666667,-71.08583883333333,5,16.0,0.8600000143051147,328169.35090849956,4689411.184415336,19:2:13,19,T
2023/02/20/14:02:14.086512,323,68534,0,GPS1_Frame,42.33799166666667,-71.08583866666666,5,16.0,0.9200000166893005,328169.3646390118,4689411.184078532,19:2:14,19,T
2023/02/20/14:02:15.108912,324,68535,0,GPS1_Frame,42.337991833333334,-71.08583866666666,5,16.0,0.8600000143051147,328169.3650929827,4689411.202585595,19:2:15,19,T
2023/02/20/14:02:16.079088,325,68536,0,GPS1_Frame,42.337991833333334,-71.08583866666666,5,16.0,0.8600000143051147,328169.3650929827,4689411.202585595,19:2:16,19,T
2023/02/20/14:02:17.108498,326,68537,0,GPS1_Frame,42.337991833333334,-71.08583866666666,5,16.0,0.8600000143051147,328169.3650929827,4689411.202585595,19:2:17,19,T
2023/02/20/14:02:18.090312,327,68538,0,GPS1_Frame,42.337991833333334,-71.08583883333333,5,16.0,0.8600000143051147,328169.35136247054,4689411.202922398,19:2:18,19,T
2023/02/20/14:02:19.109365,328,68539,0,GPS1_Frame,42.337991833333334,-71.08583883333333,5,16.0,0.8600000143051147,328169.35136247054,4689411.202922398,19:2:19,19,T
2023/02/20/14:02:20.084896,329,68540,0,GPS1_Frame,42.337991833333334,-71.08583866666666,5,16.0,0.9200000166893005,328169.3650929827,4689411.202585595,19:2:20,19,T
2023/02/20/14:02:21.108716,330,68541,0,GPS1_Frame,42.33799166666667,-71.0858385,5,16.0,0.7900000214576721,328169.378369524,4689411.183741729,19:2:21,19,T
2023/02/20/14:02:22.083730,331,68542,0,GPS1_Frame,42.33799166666667,-71.08583833333333,5,16.0,0.7900000214576721,328169.3921000362,4689411.183404924,19:2:22,19,T
2023/02/20/14:02:23.110862,332,68543,0,GPS1_Frame,42.3379915,-71.085838,5,16.0,0.7900000214576721,328169.4191070898,4689411.164224254,19:2:23,19,T
2023/02/20/14:02:24.086451,333,68544,0,GPS1_Frame,42.3379915,-71.08583766666666,5,16.0,0.7900000214576721,328169.44656811433,4689411.163550646,19:2:24,19,T
2023/02/20/14:02:25.099713,334,68545,0,GPS1_Frame,42.3379915,-71.0858375,5,16.0,0.7900000214576721,328169.4602986265,4689411.163213843,19:2:25,19,T
2023/02/20/14:02:26.089935,335,68546,0,GPS1_Frame,42.3379915,-71.08583733333333,5,16.0,1.149999976158142,328169.47402913874,4689411.162877039,19:2:26,19,T
2023/02/20/14:02:27.117285,336,68547,0,GPS1_Frame,42.337991333333335,-71.08583733333333,5,16.0,0.800000011920929,328169.47357516806,4689411.144369977,19:2:27,19,T
2023/02/20/14:02:28.091749,337,68548,0,GPS1_Frame,42.3379915,-71.08583716666666,5,16.0,0.7699999809265137,328169.48775965103,4689411.162540235,19:2:28,19,T
2023/02/20/14:02:29.110225,338,68549,0,GPS1_Frame,42.337991833333334,-71.08583733333333,5,16.0,0.800000011920929,328169.47493708006,4689411.199891163,19:2:29,19,T
2023/02/20/14:02:30.088198,339,68550,0,GPS1_Frame,42.337992,-71.08583766666666,5,16.0,1.149999976158142,328169.44793002645,4689411.219071833,19:2:30,19,T
2023/02/20/14:02:31.120277,340,68551,0,GPS1_Frame,42.337992,-71.08583766666666,5,16.0,0.8299999833106995,328169.44793002645,4689411.219071833,19:2:31,19,T
2023/02/20/14:02:32.092144,341,68552,0,GPS1_Frame,42.337992166666666,-71.08583783333333,5,16.0,0.800000011920929,328169.43465348496,4689411.237915698,19:2:32,19,T
2023/02/20/14:02:33.119096,342,68553,0,GPS1_Frame,42.33799233333333,-71.085838,5,16.0,0.7699999809265137,328169.4213769437,4689411.256759564,19:2:33,19,T
2023/02/20/14:02:34.080447,343,68554,0,GPS1_Frame,42.3379925,-71.085838,5,16.0,0.7400000095367432,328169.42183091457,4689411.275266626,19:2:34,19,T
2023/02/20/14:02:35.107083,344,68555,0,GPS1_Frame,42.3379925,-71.08583783333333,5,16.0,0.7900000214576721,328169.43556142657,4689411.2749298215,19:2:35,19,T
