time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.IMU.header.seq,.IMU.header.stamp.secs,.IMU.header.stamp.nsecs,.IMU.header.frame_id,.IMU.orientation.x,.IMU.orientation.y,.IMU.orientation.z,.IMU.orientation.w,.IMU.orientation_covariance,.IMU.angular_velocity.x,.IMU.angular_velocity.y,.IMU.angular_velocity.z,.IMU.angular_velocity_covariance,.IMU.linear_acceleration.x,.IMU.linear_acceleration.y,.IMU.linear_acceleration.z,.IMU.linear_acceleration_covariance,.MagField.header.seq,.MagField.header.stamp.secs,.MagField.header.stamp.nsecs,.MagField.header.frame_id,.MagField.magnetic_field.x,.MagField.magnetic_field.y,.MagField.magnetic_field.z,.MagField.magnetic_field_covariance,.VNYMR
2023/03/05/23:41:26.548187,0,1678077624,147241353,imu1_frame,0,0,0,,0.004091149917041431,-0.014046051063346788,0.0499123366314446,0.9986464487464377,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.7e-05,0.001424,-0.000731,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.284,-0.061,-10.304,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5463,-0.0739,0.3573,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.717,-001.631,+000.388,+00.5463,-00.0739,+00.3573,-00.284,-00.061,-10.304,+00.000097,+00.001424,-00.000731*60\r\n'"
2023/03/05/23:41:26.548232,0,1678077624,147241353,imu1_frame,0,0,0,,0.0040918299454663284,-0.014054694525289265,0.04992978960248336,0.9986454518995969,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000807,0.002604,0.000205,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.295,-0.078,-10.294,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.544,-0.0739,0.3584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.719,-001.632,+000.388,+00.5440,-00.0739,+00.3584,-00.295,-00.078,-10.294,-00.000807,+00.002604,+00.000205*64\r\n'"
2023/03/05/23:41:26.592163,0,1678077624,147241353,imu1_frame,0,0,0,,0.004083672729753452,-0.01406380947538473,0.04993840500334006,0.9986449261803709,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.002179,-0.000443,-0.000183,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.301,-0.057,-10.253,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5463,-0.0704,0.3572,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.720,-001.633,+000.387,+00.5463,-00.0704,+00.3572,-00.301,-00.057,-10.253,-00.002179,-00.000443,-00.000183*60\r\n'"
2023/03/05/23:41:26.592194,0,1678077624,147241353,imu1_frame,0,0,0,,0.0040842304912752005,-0.014072488696670214,0.049947143046645964,0.9986443646387109,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.5e-05,0.000914,0.000162,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.316,-0.036,-10.243,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5486,-0.0669,0.3548,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.721,-001.634,+000.387,+00.5486,-00.0669,+00.3548,-00.316,-00.036,-10.243,-00.000075,+00.000914,+00.000162*61\r\n'"
2023/03/05/23:41:26.636176,0,1678077624,147241353,imu1_frame,0,0,0,,0.0040846655227510555,-0.014081203554186883,0.04994716626703969,0.99864423885382,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00031,-9.8e-05,0.001986,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.3,-0.079,-10.302,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5452,-0.0715,0.3585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.721,-001.635,+000.387,+00.5452,-00.0715,+00.3585,-00.300,-00.079,-10.302,-00.000310,-00.000098,+00.001986*62\r\n'"
2023/03/05/23:41:26.636224,0,1678077624,147241353,imu1_frame,0,0,0,,0.004093190910260199,-0.014071981387570305,0.049964695474363385,0.9986434570627067,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000131,0.001327,0.000403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.289,-0.083,-10.26,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5441,-0.0668,0.3583,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.723,-001.634,+000.388,+00.5441,-00.0668,+00.3583,-00.289,-00.083,-10.260,-00.000131,+00.001327,+00.000403*61\r\n'"
2023/03/05/23:41:26.680168,0,1678077624,147241353,imu1_frame,0,0,0,,0.004102586645952572,-0.014080188610827365,0.04998227124991447,0.9986424233088618,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.1e-05,-0.000896,-0.000445,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.304,-0.076,-10.243,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5429,-0.0773,0.3597,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.725,-001.635,+000.389,+00.5429,-00.0773,+00.3597,-00.304,-00.076,-10.243,+00.000071,-00.000896,-00.000445*69\r\n'"
2023/03/05/23:41:26.680900,0,1678077624,147241353,imu1_frame,0,0,0,,0.004102709518621636,-0.01408015280846882,0.049990986047179595,0.9986419870932358,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000346,-0.000992,0.000863,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.279,-0.07,-10.288,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.544,-0.0739,0.3584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.726,-001.635,+000.389,+00.5440,-00.0739,+00.3584,-00.279,-00.070,-10.288,-00.000346,-00.000992,+00.000863*69\r\n'"
2023/03/05/23:41:26.724183,0,1678077624,147241353,imu1_frame,0,0,0,,0.004102832390978261,-0.014080117005038011,0.0499997008406377,0.998641550801559,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001265,0.000294,-0.00075,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.332,-0.076,-10.298,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5452,-0.0633,0.3558,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.727,-001.635,+000.389,+00.5452,-00.0633,+00.3558,-00.332,-00.076,-10.298,+00.001265,+00.000294,-00.000750*6D\r\n'"
2023/03/05/23:41:26.768180,0,1678077624,147241353,imu1_frame,0,0,0,,0.004111792918535448,-0.014079608912619408,0.05001725328580111,0.9986406421459156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000608,0.001066,0.000371,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.289,-0.083,-10.267,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5463,-0.0727,0.3585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.729,-001.635,+000.390,+00.5463,-00.0727,+00.3585,-00.289,-00.083,-10.267,+00.000608,+00.001066,+00.000371*67\r\n'"
2023/03/05/23:41:26.768226,0,1678077624,147241353,imu1_frame,0,0,0,,0.004111670050612425,-0.01407964479424559,0.050008538500271864,0.9986410785907666,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000404,0.000587,0.000658,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.292,-0.056,-10.268,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5463,-0.0727,0.3573,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.728,-001.635,+000.390,+00.5463,-00.0727,+00.3573,-00.292,-00.056,-10.268,+00.000404,+00.000587,+00.000658*69\r\n'"
2023/03/05/23:41:26.812170,0,1678077624,147241353,imu1_frame,0,0,0,,0.004111725655678828,-0.014070786446201617,0.05004337418305952,0.9986394581535881,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000375,-0.000137,0.000347,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.298,-0.083,-10.273,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5429,-0.0715,0.3571,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.732,-001.634,+000.390,+00.5429,-00.0715,+00.3571,-00.298,-00.083,-10.273,-00.000375,-00.000137,+00.000347*63\r\n'"
2023/03/05/23:41:26.812203,0,1678077624,147241353,imu1_frame,0,0,0,,0.004120999155322845,-0.01407902858777698,0.050052235254429145,0.9986388596815277,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000721,0.00066,-0.001225,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.293,-0.072,-10.283,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5441,-0.0668,0.3558,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.733,-001.635,+000.391,+00.5441,-00.0668,+00.3558,-00.293,-00.072,-10.283,+00.000721,+00.000660,-00.001225*64\r\n'"
2023/03/05/23:41:26.856200,0,1678077624,147241353,imu1_frame,0,0,0,,0.004120753429290854,-0.01407910051063635,0.050034805710666826,0.9986397331057293,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000867,0.000594,-0.000773,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.286,-0.07,-10.309,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.544,-0.0727,0.3572,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.731,-001.635,+000.391,+00.5440,-00.0727,+00.3572,-00.286,-00.070,-10.309,+00.000867,+00.000594,-00.000773*62\r\n'"
2023/03/05/23:41:26.856226,0,1678077624,147241353,imu1_frame,0,0,0,,0.004120876292463761,-0.014079064549742755,0.050043520484453506,0.9986392964316537,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000421,-0.000297,-0.000336,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.277,-0.065,-10.261,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5441,-0.0668,0.3571,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.732,-001.635,+000.391,+00.5441,-00.0668,+00.3571,-00.277,-00.065,-10.261,+00.000421,-00.000297,-00.000336*65\r\n'"
2023/03/05/23:41:26.900224,0,1678077624,147241353,imu1_frame,0,0,0,,0.0041213121557989885,-0.014087779363571631,0.05004354399316605,0.9986391705532693,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000433,-0.000241,0.000916,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.301,-0.077,-10.325,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5452,-0.0727,0.3572,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.732,-001.636,+000.391,+00.5452,-00.0727,+00.3572,-00.301,-00.077,-10.325,-00.000433,-00.000241,+00.000916*6F\r\n'"
2023/03/05/23:41:26.905879,0,1678077624,147241353,imu1_frame,0,0,0,,0.004112843269989251,-0.014088144294830296,0.05006085058676309,0.9986383329059095,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000191,0.000419,0.000457,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.291,-0.08,-10.281,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5452,-0.0692,0.3584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.734,-001.636,+000.390,+00.5452,-00.0692,+00.3584,-00.291,-00.080,-10.281,+00.000191,+00.000419,+00.000457*6F\r\n'"
2023/03/05/23:41:26.948203,0,1678077624,147241353,imu1_frame,0,0,0,,0.004112843269989251,-0.014088144294830296,0.05006085058676309,0.9986383329059095,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000632,-2e-05,0.000413,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.286,-0.063,-10.299,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.544,-0.0738,0.361,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.734,-001.636,+000.390,+00.5440,-00.0738,+00.3610,-00.286,-00.063,-10.299,+00.000632,-00.000020,+00.000413*67\r\n'"
2023/03/05/23:41:26.992154,0,1678077624,147241353,imu1_frame,0,0,0,,0.004113402304358,-0.014096823204512457,0.05006958877388277,0.9986377700533048,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000727,-0.001966,-0.000891,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.285,-0.069,-10.281,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.544,-0.0739,0.3584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.735,-001.637,+000.390,+00.5440,-00.0739,+00.3584,-00.285,-00.069,-10.281,+00.000727,-00.001966,-00.000891*67\r\n'"
2023/03/05/23:41:26.992193,0,1678077624,147241353,imu1_frame,0,0,0,,0.004104810567286593,-0.014097224322872295,0.050078180510954175,0.998637368934945,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000843,-0.000782,-0.001016,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.292,-0.065,-10.267,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.544,-0.0715,0.3571,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.736,-001.637,+000.389,+00.5440,-00.0715,+00.3571,-00.292,-00.065,-10.267,-00.000843,-00.000782,-00.001016*62\r\n'"
2023/03/05/23:41:27.036169,0,1678077624,147241353,imu1_frame,0,0,0,,0.004105739124060012,-0.014105795811005682,0.05011306284087066,0.9986354942437657,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000146,0.001098,4e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.302,-0.075,-10.304,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5451,-0.0774,0.3611,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.740,-001.638,+000.389,+00.5451,-00.0774,+00.3611,-00.302,-00.075,-10.304,-00.000146,+00.001098,+00.000040*60\r\n'"
2023/03/05/23:41:27.036196,0,1678077624,147241353,imu1_frame,0,0,0,,0.004114207677029978,-0.01410543030011461,0.05009575645084514,0.9986363328643999,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000867,0.001001,-0.000216,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.315,-0.086,-10.301,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.543,-0.0633,0.357,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.738,-001.638,+000.390,+00.5430,-00.0633,+00.3570,-00.315,-00.086,-10.301,+00.000867,+00.001001,-00.000216*62\r\n'"
2023/03/05/23:41:27.080155,0,1678077624,147241353,imu1_frame,0,0,0,,0.004113771356916803,-0.01409671551106106,0.05009573303240451,0.9986364588923083,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00079,0.001618,-0.000253,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.294,-0.056,-10.281,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5463,-0.0786,0.3586,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.738,-001.637,+000.390,+00.5463,-00.0786,+00.3586,-00.294,-00.056,-10.281,-00.000790,+00.001618,-00.000253*6F\r\n'"
2023/03/05/23:41:27.080644,0,1678077624,147241353,imu1_frame,0,0,0,,0.0041140845837727485,-0.014105466202812555,0.05008704170291847,0.9986367699943203,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.6e-05,-0.000731,-0.00018,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.316,-0.056,-10.289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5451,-0.0739,0.3534,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.737,-001.638,+000.390,+00.5451,-00.0739,+00.3534,-00.316,-00.056,-10.289,+00.000046,-00.000731,-00.000180*6A\r\n'"
2023/03/05/23:41:27.124165,0,1678077624,147241353,imu1_frame,0,0,0,,0.004114330769973893,-0.014105394396342478,0.05010447119495678,0.9986358956584289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000859,0.001392,-5e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.314,-0.076,-10.315,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.544,-0.0785,0.361,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.739,-001.638,+000.390,+00.5440,-00.0785,+00.3610,-00.314,-00.076,-10.315,-00.000859,+00.001392,-00.000050*64\r\n'"
2023/03/05/23:41:27.168233,0,1678077624,147241353,imu1_frame,0,0,0,,0.0041140845837727485,-0.014105466202812555,0.05008704170291847,0.9986367699943203,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0006,0.00178,-0.001286,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.287,-0.085,-10.238,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.544,-0.0738,0.361,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.737,-001.638,+000.390,+00.5440,-00.0738,+00.3610,-00.287,-00.085,-10.238,+00.000600,+00.001780,-00.001286*6E\r\n'"
2023/03/05/23:41:27.168269,0,1678077624,147241353,imu1_frame,0,0,0,,0.004114397657900263,-0.014114216900029557,0.05007835036800401,0.9986370809446397,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00075,-0.001008,-0.00076,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.294,-0.068,-10.304,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5486,-0.0633,0.3598,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.736,-001.639,+000.390,+00.5486,-00.0633,+00.3598,-00.294,-00.068,-10.304,-00.000750,-00.001008,-00.000760*6D\r\n'"
2023/03/05/23:41:27.212204,0,1678077624,147241353,imu1_frame,0,0,0,,0.004114274487965477,-0.014114252804385058,0.05006963561354979,0.9986375179226633,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000482,-0.000889,-0.000553,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.289,-0.05,-10.244,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.544,-0.0715,0.3584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.735,-001.639,+000.390,+00.5440,-00.0715,+00.3584,-00.289,-00.050,-10.244,-00.000482,-00.000889,-00.000553*60\r\n'"
2023/03/05/23:41:27.212242,0,1678077624,147241353,imu1_frame,0,0,0,,0.0041061755970620015,-0.014114510591572479,0.05011308617724454,0.998635368143207,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000439,0.000499,0.000641,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.271,-0.073,-10.233,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5429,-0.0715,0.3571,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.740,-001.639,+000.389,+00.5429,-00.0715,+00.3571,-00.271,-00.073,-10.233,+00.000439,+00.000499,+00.000641*62\r\n'"
2023/03/05/23:41:27.256171,0,1678077624,147241353,imu1_frame,0,0,0,,0.0041060524245645855,-0.014114546424176954,0.050104371437735995,0.9986358054243577,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000663,0.001037,0.000623,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.31,-0.075,-10.263,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5429,-0.068,0.3583,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.739,-001.639,+000.389,+00.5429,-00.0680,+00.3583,-00.310,-00.075,-10.263,-00.000663,+00.001037,+00.000623*67\r\n'"
2023/03/05/23:41:27.256202,0,1678077624,147241353,imu1_frame,0,0,0,,0.004106298769246714,-0.014114474757893122,0.05012180091293674,0.9986349307860056,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000274,-0.000481,-0.000319,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.276,-0.071,-10.241,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.544,-0.0762,0.3597,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.741,-001.639,+000.389,+00.5440,-00.0762,+00.3597,-00.276,-00.071,-10.241,+00.000274,-00.000481,-00.000319*6A\r\n'"
2023/03/05/23:41:27.300203,0,1678077624,147241353,imu1_frame,0,0,0,,0.004105985316015175,-0.014105724150191306,0.05013049231063896,0.99863461945372,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000692,-0.001728,-0.000375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.307,-0.056,-10.269,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.544,-0.0727,0.3559,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.742,-001.638,+000.389,+00.5440,-00.0727,+00.3559,-00.307,-00.056,-10.269,-00.000692,-00.001728,-00.000375*62\r\n'"
2023/03/05/23:41:27.306008,0,1678077624,147241353,imu1_frame,0,0,0,,0.0041058622201939335,-0.0141057599811356,0.050121777577663305,0.998635056886768,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000185,-0.000754,0.000619,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.281,-0.058,-10.233,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5441,-0.0715,0.3609,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+005.741,-001.638,+000.389,+00.5441,-00.0715,+00.3609,-00.281,-00.058,-10.233,+00.000185,-00.000754,+00.000619*6D\r\n'"
